DepMap_ID,CCLE_Name,Primary_Disease,Wang_AML,Achilles_GECKO,Hart_TKOv1,Tzelepis_AML,Avana_Q4_18,Sanger_Q1_19,Avana_Q3_17,HART_shRNA
ACH-000294-B,NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,1,0,0,0,0,0,0,0
NONE-1,KBM71_LEUKEMIA,LEUKEMIA,1,0,0,0,0,0,0,0
NONE-2,KBM72_LEUKEMIA,LEUKEMIA,1,0,0,0,0,0,0,0
ACH-000971-1,HCT116_LARGE_INTESTINE,COLON/COLORECTAL CANCER,0,0,1,0,0,0,0,0
NONE-3,HAP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,1,0,0,0,0,0
NONE-4,RPE1,IMMORT,0,0,1,0,0,0,0,0
NONE-5,609050M_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,1
NONE-6,AU655_BREAST,BREAST CANCER,0,0,0,0,0,0,0,1
NONE-7,DU4775_BREAST,BREAST CANCER,0,0,0,0,0,0,0,1
NONE-8,GP3A_PANCREATIC_CANCER,PANCREATIC CANCER,0,0,0,0,0,0,0,1
NONE-9,GP5A_PANCREATIC_CANCER,PANCREATIC CANCER,0,0,0,0,0,0,0,1
NONE-10,HCT116P53KO_COLON,COLON/COLORECTAL CANCER,0,0,0,0,0,0,0,1
NONE-11,HCT116P53R248Wminus_COLON,COLON/COLORECTAL CANCER,0,0,0,0,0,0,0,1
NONE-12,JHOC9_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,1
NONE-13,MB157R_BREAST,BREAST CANCER,0,0,0,0,0,0,0,1
NONE-14,OEE6E7_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,1
NONE-15,OV1369_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,1
NONE-16,OV1946_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,1
NONE-17,OV2295_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,1
NONE-18,OV22952_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,1
NONE-19,OVCAR420_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,1
NONE-20,OVCAR432_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,1
NONE-21,OVCAR433_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,1
NONE-22,OVSH1_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,1
NONE-23,PEA1_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,1
NONE-24,PEA2_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,1
NONE-25,PEO14_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,1
NONE-26,PEO23_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,1
ACH-001632 ,PEO4_OVARY,OVARIAN CANCER,0,0,0,0,0,1,0,1
NONE-28,PEO6_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,1
NONE-29,RWP1_PANCREATIC_CANCER,PANCREATIC CANCER,0,0,0,0,0,0,0,1
NONE-30,SKPC3_PANCREATIC_CANCER,PANCREATIC CANCER,0,0,0,0,0,0,0,1
NONE-31,TOV1369TR_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,1
NONE-32,TOV1946_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,1
NONE-33,TOV2223G_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,1
NONE-34,NCIH3118_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
NONE-35,COLO320HSR_LARGE_INTESTINE,COLON/COLORECTAL CANCER,0,0,0,0,0,1,0,0
NONE-36,LU99A_LUNG,LUNG CANCER,0,0,0,0,0,1,0,0
NONE-37,A2780CIS_OVARY,OVARIAN CANCER,0,0,0,0,0,1,0,0
NONE-38,A2780ADR_OVARY,OVARIAN CANCER,0,0,0,0,0,1,0,0
NONE-39,DOV13_OVARY,OVARIAN CANCER,0,0,0,0,0,1,0,0
NONE-40,HTERT_RPE1_EYE,EYE CANCER,0,0,0,0,0,1,0,0
ACH-000001-1,OVCAR3_OVARY,OVARIAN CANCER,0,0,0,0,0,1,0,0
